state,race,sex,age,edu,total,repvote
25,other,female,18-29,hs,23367,0.353487213
25,other,female,18-29,some college,37497,0.353487213
25,other,female,18-29,4-year college,25721,0.353487213
25,other,female,18-29,post-grad,7829,0.353487213
25,other,female,30-39,no hs,6020,0.353487213
25,other,female,30-39,hs,13427,0.353487213
25,other,female,30-39,some college,17123,0.353487213
25,other,female,30-39,4-year college,18103,0.353487213
25,other,female,30-39,post-grad,16751,0.353487213
25,other,female,40-49,no hs,9227,0.353487213
25,other,female,40-49,hs,13098,0.353487213
25,other,female,40-49,some college,15302,0.353487213
25,other,female,40-49,4-year college,14565,0.353487213
25,other,female,40-49,post-grad,17443,0.353487213
25,other,female,50-59,no hs,10073,0.353487213
25,other,female,50-59,hs,14186,0.353487213
25,other,female,50-59,some college,12888,0.353487213
25,other,female,50-59,4-year college,11169,0.353487213
25,other,female,50-59,post-grad,11341,0.353487213
25,other,female,60-69,no hs,11411,0.353487213
25,other,female,60-69,hs,10249,0.353487213
25,other,female,60-69,some college,8549,0.353487213
25,other,female,60-69,4-year college,6524,0.353487213
25,other,female,60-69,post-grad,5672,0.353487213
25,other,female,70+,no hs,14510,0.353487213
25,other,female,70+,hs,7515,0.353487213
25,other,female,70+,some college,4288,0.353487213
25,other,female,70+,4-year college,4104,0.353487213
25,other,female,70+,post-grad,3348,0.353487213
25,other,male,18-29,no hs,10941,0.353487213
25,other,male,18-29,hs,31460,0.353487213
25,other,male,18-29,some college,31749,0.353487213
25,other,male,18-29,4-year college,19710,0.353487213
25,other,male,18-29,post-grad,5732,0.353487213
25,other,male,30-39,no hs,7561,0.353487213
25,other,male,30-39,hs,15714,0.353487213
25,other,male,30-39,some college,15097,0.353487213
25,other,male,30-39,4-year college,16162,0.353487213
25,other,male,30-39,post-grad,13673,0.353487213
25,other,male,40-49,no hs,9220,0.353487213
25,other,male,40-49,hs,14786,0.353487213
25,other,male,40-49,some college,11652,0.353487213
25,other,male,40-49,4-year college,10529,0.353487213
25,other,male,40-49,post-grad,14487,0.353487213
25,other,male,50-59,no hs,10393,0.353487213
25,other,male,50-59,hs,14709,0.353487213
25,other,male,50-59,some college,9507,0.353487213
25,other,male,50-59,4-year college,8467,0.353487213
25,other,male,50-59,post-grad,12968,0.353487213
25,other,male,60-69,no hs,9009,0.353487213
25,other,male,60-69,hs,8447,0.353487213
25,other,male,60-69,some college,6297,0.353487213
25,other,male,60-69,4-year college,4699,0.353487213
25,other,male,60-69,post-grad,6298,0.353487213
25,other,male,70+,no hs,9292,0.353487213
25,other,male,70+,hs,4986,0.353487213
25,other,male,70+,some college,2832,0.353487213
25,other,male,70+,4-year college,2968,0.353487213
25,other,male,70+,post-grad,4352,0.353487213
26,white,female,18-29,no hs,39802,0.501176682
26,white,female,18-29,hs,138683,0.501176682
26,white,female,18-29,some college,231682,0.501176682
26,white,female,18-29,4-year college,117490,0.501176682
26,white,female,18-29,post-grad,26282,0.501176682
26,white,female,30-39,no hs,21662,0.501176682
26,white,female,30-39,hs,83497,0.501176682
26,white,female,30-39,some college,150517,0.501176682
26,white,female,30-39,4-year college,113673,0.501176682
26,white,female,30-39,post-grad,66249,0.501176682
26,white,female,40-49,no hs,22363,0.501176682
26,white,female,40-49,hs,84501,0.501176682
26,white,female,40-49,some college,146612,0.501176682
26,white,female,40-49,4-year college,104764,0.501176682
26,white,female,40-49,post-grad,68292,0.501176682
26,white,female,50-59,no hs,27131,0.501176682
26,white,female,50-59,hs,142455,0.501176682
26,white,female,50-59,some college,183826,0.501176682
26,white,female,50-59,4-year college,107445,0.501176682
26,white,female,50-59,post-grad,59918,0.501176682
26,white,female,60-69,no hs,28456,0.501176682
26,white,female,60-69,hs,175783,0.501176682
26,white,female,60-69,some college,194150,0.501176682
26,white,female,60-69,4-year college,89125,0.501176682
26,white,female,60-69,post-grad,59585,0.501176682
26,white,female,70+,no hs,55798,0.501176682
26,white,female,70+,hs,230124,0.501176682
26,white,female,70+,some college,154535,0.501176682
26,white,female,70+,4-year college,66813,0.501176682
26,white,female,70+,post-grad,57016,0.501176682
26,white,male,18-29,no hs,59759,0.501176682
26,white,male,18-29,hs,188847,0.501176682
26,white,male,18-29,some college,221999,0.501176682
26,white,male,18-29,4-year college,101018,0.501176682
26,white,male,18-29,post-grad,16716,0.501176682
26,white,male,30-39,no hs,28971,0.501176682
26,white,male,30-39,hs,121141,0.501176682
26,white,male,30-39,some college,151268,0.501176682
26,white,male,30-39,4-year college,105833,0.501176682
26,white,male,30-39,post-grad,47764,0.501176682
26,white,male,40-49,no hs,31318,0.501176682
26,white,male,40-49,hs,120677,0.501176682
26,white,male,40-49,some college,144856,0.501176682
26,white,male,40-49,4-year college,90072,0.501176682
26,white,male,40-49,post-grad,54008,0.501176682
26,white,male,50-59,no hs,38430,0.501176682
26,white,male,50-59,hs,167037,0.501176682
26,white,male,50-59,some college,165417,0.501176682
26,white,male,50-59,4-year college,98039,0.501176682
26,white,male,50-59,post-grad,60965,0.501176682
26,white,male,60-69,no hs,35959,0.501176682
26,white,male,60-69,hs,168458,0.501176682
26,white,male,60-69,some college,176238,0.501176682
26,white,male,60-69,4-year college,87720,0.501176682
26,white,male,60-69,post-grad,62321,0.501176682
26,white,male,70+,no hs,42911,0.501176682
26,white,male,70+,hs,134562,0.501176682
26,white,male,70+,some college,126677,0.501176682
26,white,male,70+,4-year college,72167,0.501176682
26,white,male,70+,post-grad,69288,0.501176682
26,black,female,18-29,no hs,14385,0.501176682
26,black,female,18-29,hs,45657,0.501176682
26,black,female,18-29,some college,51137,0.501176682
26,black,female,18-29,4-year college,11987,0.501176682
26,black,female,18-29,post-grad,2562,0.501176682
26,black,female,30-39,no hs,8265,0.501176682
26,black,female,30-39,hs,23821,0.501176682
26,black,female,30-39,some college,37711,0.501176682
26,black,female,30-39,4-year college,10484,0.501176682
26,black,female,30-39,post-grad,7658,0.501176682
26,black,female,40-49,no hs,9512,0.501176682
26,black,female,40-49,hs,22961,0.501176682
26,black,female,40-49,some college,34496,0.501176682
26,black,female,40-49,4-year college,11631,0.501176682
26,black,female,40-49,post-grad,9653,0.501176682
26,black,female,50-59,no hs,9490,0.501176682
26,black,female,50-59,hs,22869,0.501176682
26,black,female,50-59,some college,34026,0.501176682
26,black,female,50-59,4-year college,11085,0.501176682
26,black,female,50-59,post-grad,9556,0.501176682
26,black,female,60-69,no hs,8004,0.501176682
26,black,female,60-69,hs,19966,0.501176682
26,black,female,60-69,some college,31593,0.501176682
26,black,female,60-69,4-year college,10918,0.501176682
26,black,female,60-69,post-grad,8308,0.501176682
26,black,female,70+,no hs,12202,0.501176682
26,black,female,70+,hs,24553,0.501176682
26,black,female,70+,some college,21753,0.501176682
26,black,female,70+,4-year college,5976,0.501176682
26,black,female,70+,post-grad,6324,0.501176682
26,black,male,18-29,no hs,20931,0.501176682
26,black,male,18-29,hs,54332,0.501176682
26,black,male,18-29,some college,42292,0.501176682
26,black,male,18-29,4-year college,8923,0.501176682
26,black,male,18-29,post-grad,832,0.501176682
26,black,male,30-39,no hs,11038,0.501176682
26,black,male,30-39,hs,31692,0.501176682
26,black,male,30-39,some college,29137,0.501176682
26,black,male,30-39,4-year college,7852,0.501176682
26,black,male,30-39,post-grad,2920,0.501176682
26,black,male,40-49,no hs,10297,0.501176682
26,black,male,40-49,hs,29068,0.501176682
26,black,male,40-49,some college,24311,0.501176682
26,black,male,40-49,4-year college,6752,0.501176682
26,black,male,40-49,post-grad,4459,0.501176682
26,black,male,50-59,no hs,11171,0.501176682
26,black,male,50-59,hs,28620,0.501176682
26,black,male,50-59,some college,25656,0.501176682
26,black,male,50-59,4-year college,6290,0.501176682
26,black,male,50-59,post-grad,3610,0.501176682
26,black,male,60-69,no hs,9066,0.501176682
26,black,male,60-69,hs,23498,0.501176682
26,black,male,60-69,some college,22247,0.501176682
26,black,male,60-69,4-year college,6037,0.501176682
26,black,male,60-69,post-grad,4797,0.501176682
26,black,male,70+,no hs,9141,0.501176682
26,black,male,70+,hs,15407,0.501176682
26,black,male,70+,some college,11935,0.501176682
26,black,male,70+,4-year college,3774,0.501176682
26,black,male,70+,post-grad,4109,0.501176682
26,other,female,18-29,no hs,7653,0.501176682
26,other,female,18-29,hs,25123,0.501176682
26,other,female,18-29,some college,35229,0.501176682
26,other,female,18-29,4-year college,14435,0.501176682
26,other,female,18-29,post-grad,3739,0.501176682
26,other,female,30-39,no hs,4626,0.501176682
26,other,female,30-39,hs,9464,0.501176682
26,other,female,30-39,some college,19095,0.501176682
26,other,female,30-39,4-year college,12496,0.501176682
26,other,female,30-39,post-grad,9323,0.501176682
26,other,female,40-49,no hs,4162,0.501176682
26,other,female,40-49,hs,9645,0.501176682
26,other,female,40-49,some college,13716,0.501176682
26,other,female,40-49,4-year college,12078,0.501176682
26,other,female,40-49,post-grad,10818,0.501176682
26,other,female,50-59,no hs,4611,0.501176682
26,other,female,50-59,hs,9382,0.501176682
26,other,female,50-59,some college,13879,0.501176682
26,other,female,50-59,4-year college,9747,0.501176682
26,other,female,50-59,post-grad,7385,0.501176682
26,other,female,60-69,no hs,5775,0.501176682
26,other,female,60-69,hs,10529,0.501176682
26,other,female,60-69,some college,10955,0.501176682
26,other,female,60-69,4-year college,5414,0.501176682
26,other,female,60-69,post-grad,4808,0.501176682
26,other,female,70+,no hs,4978,0.501176682
26,other,female,70+,hs,8430,0.501176682
26,other,female,70+,some college,6312,0.501176682
26,other,female,70+,4-year college,3574,0.501176682
26,other,female,70+,post-grad,3494,0.501176682
26,other,male,18-29,no hs,11287,0.501176682
26,other,male,18-29,hs,31388,0.501176682
26,other,male,18-29,some college,31582,0.501176682
26,other,male,18-29,4-year college,13968,0.501176682
26,other,male,18-29,post-grad,2973,0.501176682
26,other,male,30-39,no hs,6271,0.501176682
26,other,male,30-39,hs,12412,0.501176682
26,other,male,30-39,some college,15929,0.501176682
26,other,male,30-39,4-year college,10603,0.501176682
26,other,male,30-39,post-grad,6170,0.501176682
26,other,male,40-49,no hs,4934,0.501176682
26,other,male,40-49,hs,11496,0.501176682
26,other,male,40-49,some college,13220,0.501176682
26,other,male,40-49,4-year college,9359,0.501176682
26,other,male,40-49,post-grad,10842,0.501176682
26,other,male,50-59,no hs,4758,0.501176682
26,other,male,50-59,hs,10465,0.501176682
26,other,male,50-59,some college,11245,0.501176682
26,other,male,50-59,4-year college,6717,0.501176682
26,other,male,50-59,post-grad,9958,0.501176682
26,other,male,60-69,no hs,4934,0.501176682
26,other,male,60-69,hs,8271,0.501176682
26,other,male,60-69,some college,8745,0.501176682
26,other,male,60-69,4-year college,4461,0.501176682
26,other,male,60-69,post-grad,6417,0.501176682
26,other,male,70+,no hs,4146,0.501176682
26,other,male,70+,hs,4010,0.501176682
26,other,male,70+,some college,4300,0.501176682
26,other,male,70+,4-year college,2361,0.501176682
26,other,male,70+,post-grad,4858,0.501176682
27,white,female,18-29,no hs,18823,0.491681431
27,white,female,18-29,hs,63950,0.491681431
27,white,female,18-29,some college,125909,0.491681431
27,white,female,18-29,4-year college,91171,0.491681431
27,white,female,18-29,post-grad,17397,0.491681431
27,white,female,30-39,no hs,6284,0.491681431
27,white,female,30-39,hs,31263,0.491681431
27,white,female,30-39,some college,88230,0.491681431
27,white,female,30-39,4-year college,99016,0.491681431
27,white,female,30-39,post-grad,54776,0.491681431
27,white,female,40-49,no hs,5138,0.491681431
27,white,female,40-49,hs,34886,0.491681431
27,white,female,40-49,some college,87856,0.491681431
27,white,female,40-49,4-year college,83799,0.491681431
27,white,female,40-49,post-grad,49842,0.491681431
27,white,female,50-59,no hs,7620,0.491681431
27,white,female,50-59,hs,66623,0.491681431
27,white,female,50-59,some college,112096,0.491681431
27,white,female,50-59,4-year college,80830,0.491681431
27,white,female,50-59,post-grad,43163,0.491681431
27,white,female,60-69,no hs,7846,0.491681431
27,white,female,60-69,hs,85581,0.491681431
27,white,female,60-69,some college,112660,0.491681431
27,white,female,60-69,4-year college,65448,0.491681431
27,white,female,60-69,post-grad,36269,0.491681431
27,white,female,70+,no hs,21826,0.491681431
27,white,female,70+,hs,127464,0.491681431
27,white,female,70+,some college,93993,0.491681431
27,white,female,70+,4-year college,56516,0.491681431
27,white,female,70+,post-grad,31217,0.491681431
27,white,male,18-29,no hs,26570,0.491681431
27,white,male,18-29,hs,97873,0.491681431
27,white,male,18-29,some college,121864,0.491681431
27,white,male,18-29,4-year college,73930,0.491681431
27,white,male,18-29,post-grad,8889,0.491681431
27,white,male,30-39,no hs,10237,0.491681431
27,white,male,30-39,hs,63640,0.491681431
27,white,male,30-39,some college,96541,0.491681431
27,white,male,30-39,4-year college,87499,0.491681431
27,white,male,30-39,post-grad,36881,0.491681431
27,white,male,40-49,no hs,11199,0.491681431
27,white,male,40-49,hs,59864,0.491681431
27,white,male,40-49,some college,93570,0.491681431
27,white,male,40-49,4-year college,74705,0.491681431
27,white,male,40-49,post-grad,37586,0.491681431
27,white,male,50-59,no hs,12895,0.491681431
27,white,male,50-59,hs,80128,0.491681431
27,white,male,50-59,some college,107148,0.491681431
27,white,male,50-59,4-year college,77879,0.491681431
27,white,male,50-59,post-grad,39682,0.491681431
27,white,male,60-69,no hs,12294,0.491681431
27,white,male,60-69,hs,92346,0.491681431
27,white,male,60-69,some college,100571,0.491681431
27,white,male,60-69,4-year college,65688,0.491681431
27,white,male,60-69,post-grad,35592,0.491681431
27,white,male,70+,no hs,20319,0.491681431
27,white,male,70+,hs,81205,0.491681431
27,white,male,70+,some college,69213,0.491681431
27,white,male,70+,4-year college,49783,0.491681431
27,white,male,70+,post-grad,39282,0.491681431
27,black,female,18-29,no hs,4052,0.491681431
27,black,female,18-29,hs,6694,0.491681431
27,black,female,18-29,some college,13174,0.491681431
27,black,female,18-29,4-year college,3845,0.491681431
27,black,female,18-29,post-grad,785,0.491681431
27,black,female,30-39,no hs,4905,0.491681431
27,black,female,30-39,hs,5097,0.491681431
27,black,female,30-39,some college,8315,0.491681431
27,black,female,30-39,4-year college,3503,0.491681431
27,black,female,30-39,post-grad,1392,0.491681431
27,black,female,40-49,no hs,2353,0.491681431
27,black,female,40-49,hs,3886,0.491681431
27,black,female,40-49,some college,8921,0.491681431
27,black,female,40-49,4-year college,1943,0.491681431
27,black,female,40-49,post-grad,1392,0.491681431
27,black,female,50-59,no hs,2557,0.491681431
27,black,female,50-59,hs,3858,0.491681431
27,black,female,50-59,some college,4310,0.491681431
27,black,female,50-59,4-year college,1866,0.491681431
27,black,female,50-59,post-grad,1450,0.491681431
27,black,female,60-69,no hs,2091,0.491681431
27,black,female,60-69,hs,2540,0.491681431
27,black,female,60-69,some college,3761,0.491681431
27,black,female,60-69,4-year college,1000,0.491681431
27,black,female,60-69,post-grad,1438,0.491681431
27,black,female,70+,no hs,1912,0.491681431
27,black,female,70+,hs,1217,0.491681431
27,black,female,70+,some college,1141,0.491681431
27,black,female,70+,4-year college,380,0.491681431
27,black,female,70+,post-grad,495,0.491681431
27,black,male,18-29,no hs,3526,0.491681431
27,black,male,18-29,hs,9649,0.491681431
27,black,male,18-29,some college,12772,0.491681431
27,black,male,18-29,4-year college,3534,0.491681431
27,black,male,18-29,post-grad,328,0.491681431
27,black,male,30-39,no hs,3219,0.491681431
27,black,male,30-39,hs,9206,0.491681431
27,black,male,30-39,some college,9187,0.491681431
27,black,male,30-39,4-year college,3338,0.491681431
27,black,male,30-39,post-grad,1146,0.491681431
27,black,male,40-49,no hs,2791,0.491681431
27,black,male,40-49,hs,6585,0.491681431
27,black,male,40-49,some college,7317,0.491681431
27,black,male,40-49,4-year college,3430,0.491681431
27,black,male,40-49,post-grad,2210,0.491681431
27,black,male,50-59,no hs,2585,0.491681431
27,black,male,50-59,hs,4049,0.491681431
27,black,male,50-59,some college,5488,0.491681431
27,black,male,50-59,4-year college,1835,0.491681431
27,black,male,50-59,post-grad,1070,0.491681431
27,black,male,60-69,no hs,1595,0.491681431
27,black,male,60-69,hs,3532,0.491681431
27,black,male,60-69,some college,3472,0.491681431
27,black,male,60-69,4-year college,1484,0.491681431
27,black,male,60-69,post-grad,1642,0.491681431
27,black,male,70+,no hs,1704,0.491681431
27,black,male,70+,hs,870,0.491681431
27,black,male,70+,some college,1181,0.491681431
27,black,male,70+,4-year college,936,0.491681431
27,black,male,70+,post-grad,331,0.491681431
27,other,female,18-29,no hs,7237,0.491681431
27,other,female,18-29,hs,17063,0.491681431
27,other,female,18-29,some college,24736,0.491681431
27,other,female,18-29,4-year college,12323,0.491681431
27,other,female,18-29,post-grad,2390,0.491681431
27,other,female,30-39,no hs,4400,0.491681431
27,other,female,30-39,hs,8982,0.491681431
27,other,female,30-39,some college,14295,0.491681431
27,other,female,30-39,4-year college,12921,0.491681431
27,other,female,30-39,post-grad,6763,0.491681431
27,other,female,40-49,no hs,4928,0.491681431
27,other,female,40-49,hs,5148,0.491681431
27,other,female,40-49,some college,10598,0.491681431
27,other,female,40-49,4-year college,8262,0.491681431
27,other,female,40-49,post-grad,6058,0.491681431
27,other,female,50-59,no hs,5037,0.491681431
27,other,female,50-59,hs,6458,0.491681431
27,other,female,50-59,some college,8031,0.491681431
27,other,female,50-59,4-year college,5230,0.491681431
27,other,female,50-59,post-grad,4132,0.491681431
27,other,female,60-69,no hs,4058,0.491681431
27,other,female,60-69,hs,4311,0.491681431
27,other,female,60-69,some college,3983,0.491681431
27,other,female,60-69,4-year college,4044,0.491681431
27,other,female,60-69,post-grad,1554,0.491681431
27,other,female,70+,no hs,3926,0.491681431
27,other,female,70+,hs,3270,0.491681431
27,other,female,70+,some college,3279,0.491681431
27,other,female,70+,4-year college,2089,0.491681431
27,other,female,70+,post-grad,1640,0.491681431
27,other,male,18-29,no hs,8992,0.491681431
27,other,male,18-29,hs,22581,0.491681431
27,other,male,18-29,some college,25883,0.491681431
27,other,male,18-29,4-year college,10756,0.491681431
27,other,male,18-29,post-grad,1142,0.491681431
27,other,male,30-39,no hs,4820,0.491681431
27,other,male,30-39,hs,11457,0.491681431
27,other,male,30-39,some college,15491,0.491681431
27,other,male,30-39,4-year college,9771,0.491681431
27,other,male,30-39,post-grad,4315,0.491681431
27,other,male,40-49,no hs,4983,0.491681431
27,other,male,40-49,hs,7065,0.491681431
27,other,male,40-49,some college,8832,0.491681431
27,other,male,40-49,4-year college,7521,0.491681431
27,other,male,40-49,post-grad,5933,0.491681431
27,other,male,50-59,no hs,3515,0.491681431
27,other,male,50-59,hs,6235,0.491681431
27,other,male,50-59,some college,6553,0.491681431
27,other,male,50-59,4-year college,3728,0.491681431
27,other,male,50-59,post-grad,4800,0.491681431
27,other,male,60-69,no hs,4249,0.491681431
27,other,male,60-69,hs,4522,0.491681431
27,other,male,60-69,some college,4916,0.491681431
27,other,male,60-69,4-year college,2251,0.491681431
27,other,male,60-69,post-grad,1485,0.491681431
27,other,male,70+,no hs,2305,0.491681431
27,other,male,70+,hs,2410,0.491681431
27,other,male,70+,some college,2232,0.491681431
27,other,male,70+,4-year college,1782,0.491681431
27,other,male,70+,post-grad,1392,0.491681431
28,white,female,18-29,no hs,12347,0.590898473
28,white,female,18-29,hs,28682,0.590898473
28,white,female,18-29,some college,57488,0.590898473
28,white,female,18-29,4-year college,19572,0.590898473
28,white,female,18-29,post-grad,4956,0.590898473
28,white,female,30-39,no hs,6734,0.590898473
28,white,female,30-39,hs,17962,0.590898473
28,white,female,30-39,some college,38341,0.590898473
28,white,female,30-39,4-year college,22383,0.590898473
28,white,female,30-39,post-grad,13950,0.590898473
28,white,female,40-49,no hs,6733,0.590898473
28,white,female,40-49,hs,20114,0.590898473
28,white,female,40-49,some college,37686,0.590898473
28,white,female,40-49,4-year college,20114,0.590898473
28,white,female,40-49,post-grad,13959,0.590898473
28,white,female,50-59,no hs,9366,0.590898473
28,white,female,50-59,hs,31441,0.590898473
28,white,female,50-59,some college,36821,0.590898473
28,white,female,50-59,4-year college,20365,0.590898473
28,white,female,50-59,post-grad,11242,0.590898473
28,white,female,60-69,no hs,8673,0.590898473
28,white,female,60-69,hs,36030,0.590898473
28,white,female,60-69,some college,38845,0.590898473
28,white,female,60-69,4-year college,17800,0.590898473
28,white,female,60-69,post-grad,12939,0.590898473
28,white,female,70+,no hs,18157,0.590898473
28,white,female,70+,hs,52434,0.590898473
28,white,female,70+,some college,37691,0.590898473
28,white,female,70+,4-year college,16047,0.590898473
28,white,female,70+,post-grad,10902,0.590898473
28,white,male,18-29,no hs,15504,0.590898473
28,white,male,18-29,hs,42284,0.590898473
28,white,male,18-29,some college,52457,0.590898473
28,white,male,18-29,4-year college,15286,0.590898473
28,white,male,18-29,post-grad,2583,0.590898473
28,white,male,30-39,no hs,9464,0.590898473
28,white,male,30-39,hs,28033,0.590898473
28,white,male,30-39,some college,34459,0.590898473
28,white,male,30-39,4-year college,17682,0.590898473
28,white,male,30-39,post-grad,8811,0.590898473
28,white,male,40-49,no hs,11881,0.590898473
28,white,male,40-49,hs,30153,0.590898473
28,white,male,40-49,some college,33711,0.590898473
28,white,male,40-49,4-year college,16458,0.590898473
28,white,male,40-49,post-grad,9155,0.590898473
28,white,male,50-59,no hs,14250,0.590898473
28,white,male,50-59,hs,36851,0.590898473
28,white,male,50-59,some college,34396,0.590898473
28,white,male,50-59,4-year college,16338,0.590898473
28,white,male,50-59,post-grad,10837,0.590898473
28,white,male,60-69,no hs,14946,0.590898473
28,white,male,60-69,hs,33001,0.590898473
28,white,male,60-69,some college,32235,0.590898473
28,white,male,60-69,4-year college,15697,0.590898473
28,white,male,60-69,post-grad,9785,0.590898473
28,white,male,70+,no hs,14954,0.590898473
28,white,male,70+,hs,31216,0.590898473
28,white,male,70+,some college,27736,0.590898473
28,white,male,70+,4-year college,16365,0.590898473
28,white,male,70+,post-grad,12645,0.590898473
28,black,female,18-29,no hs,11666,0.590898473
28,black,female,18-29,hs,29786,0.590898473
28,black,female,18-29,some college,49780,0.590898473
28,black,female,18-29,4-year college,8997,0.590898473
28,black,female,18-29,post-grad,3192,0.590898473
28,black,female,30-39,no hs,7277,0.590898473
28,black,female,30-39,hs,20494,0.590898473
28,black,female,30-39,some college,30017,0.590898473
28,black,female,30-39,4-year college,10944,0.590898473
28,black,female,30-39,post-grad,7593,0.590898473
28,black,female,40-49,no hs,7997,0.590898473
28,black,female,40-49,hs,18911,0.590898473
28,black,female,40-49,some college,27703,0.590898473
28,black,female,40-49,4-year college,10791,0.590898473
28,black,female,40-49,post-grad,9977,0.590898473
28,black,female,50-59,no hs,9029,0.590898473
28,black,female,50-59,hs,22340,0.590898473
28,black,female,50-59,some college,24274,0.590898473
28,black,female,50-59,4-year college,8052,0.590898473
28,black,female,50-59,post-grad,5623,0.590898473
28,black,female,60-69,no hs,13212,0.590898473
28,black,female,60-69,hs,21329,0.590898473
28,black,female,60-69,some college,20386,0.590898473
28,black,female,60-69,4-year college,7526,0.590898473
28,black,female,60-69,post-grad,4314,0.590898473
28,black,female,70+,no hs,17872,0.590898473
28,black,female,70+,hs,13365,0.590898473
28,black,female,70+,some college,9432,0.590898473
28,black,female,70+,4-year college,3251,0.590898473
28,black,female,70+,post-grad,4565,0.590898473
28,black,male,18-29,no hs,16133,0.590898473
28,black,male,18-29,hs,35980,0.590898473
28,black,male,18-29,some college,42027,0.590898473
28,black,male,18-29,4-year college,4531,0.590898473
28,black,male,18-29,post-grad,1296,0.590898473
28,black,male,30-39,no hs,12112,0.590898473
28,black,male,30-39,hs,26043,0.590898473
28,black,male,30-39,some college,20997,0.590898473
28,black,male,30-39,4-year college,5853,0.590898473
28,black,male,30-39,post-grad,3124,0.590898473
28,black,male,40-49,no hs,9682,0.590898473
28,black,male,40-49,hs,25653,0.590898473
28,black,male,40-49,some college,19191,0.590898473
28,black,male,40-49,4-year college,4758,0.590898473
28,black,male,40-49,post-grad,3000,0.590898473
28,black,male,50-59,no hs,10999,0.590898473
28,black,male,50-59,hs,23492,0.590898473
28,black,male,50-59,some college,16160,0.590898473
28,black,male,50-59,4-year college,4240,0.590898473
28,black,male,50-59,post-grad,1784,0.590898473
28,black,male,60-69,no hs,14931,0.590898473
28,black,male,60-69,hs,19953,0.590898473
28,black,male,60-69,some college,14480,0.590898473
28,black,male,60-69,4-year college,4251,0.590898473
28,black,male,60-69,post-grad,1910,0.590898473
28,black,male,70+,no hs,11652,0.590898473
28,black,male,70+,hs,8710,0.590898473
28,black,male,70+,some college,6621,0.590898473
28,black,male,70+,4-year college,2327,0.590898473
28,black,male,70+,post-grad,1977,0.590898473
28,other,female,18-29,no hs,2358,0.590898473
28,other,female,18-29,hs,3949,0.590898473
28,other,female,18-29,some college,4930,0.590898473
28,other,female,18-29,4-year college,1654,0.590898473
28,other,female,18-29,post-grad,390,0.590898473
28,other,female,30-39,no hs,708,0.590898473
28,other,female,30-39,hs,2125,0.590898473
28,other,female,30-39,some college,2284,0.590898473
28,other,female,30-39,4-year college,1770,0.590898473
28,other,female,30-39,post-grad,861,0.590898473
28,other,female,40-49,no hs,1041,0.590898473
28,other,female,40-49,hs,1679,0.590898473
28,other,female,40-49,some college,2652,0.590898473
28,other,female,40-49,4-year college,1250,0.590898473
28,other,female,40-49,post-grad,1328,0.590898473
28,other,female,50-59,no hs,992,0.590898473
28,other,female,50-59,hs,1255,0.590898473
28,other,female,50-59,some college,2621,0.590898473
28,other,female,50-59,4-year college,1008,0.590898473
28,other,female,50-59,post-grad,723,0.590898473
28,other,female,60-69,no hs,1028,0.590898473
28,other,female,60-69,hs,1601,0.590898473
28,other,female,60-69,some college,2131,0.590898473
28,other,female,60-69,4-year college,840,0.590898473
28,other,female,60-69,post-grad,458,0.590898473
28,other,female,70+,no hs,812,0.590898473
28,other,female,70+,hs,1667,0.590898473
28,other,female,70+,some college,1470,0.590898473
28,other,female,70+,4-year college,490,0.590898473
28,other,female,70+,post-grad,305,0.590898473
28,other,male,18-29,no hs,1347,0.590898473
28,other,male,18-29,hs,4806,0.590898473
28,other,male,18-29,some college,5409,0.590898473
28,other,male,18-29,4-year college,1217,0.590898473
28,other,male,18-29,post-grad,320,0.590898473
28,other,male,30-39,no hs,1732,0.590898473
28,other,male,30-39,hs,2106,0.590898473
28,other,male,30-39,some college,2601,0.590898473
28,other,male,30-39,4-year college,1021,0.590898473
28,other,male,30-39,post-grad,930,0.590898473
28,other,male,40-49,no hs,1463,0.590898473
28,other,male,40-49,hs,2282,0.590898473
28,other,male,40-49,some college,2363,0.590898473
28,other,male,40-49,4-year college,886,0.590898473
28,other,male,40-49,post-grad,715,0.590898473
28,other,male,50-59,no hs,1304,0.590898473
28,other,male,50-59,hs,1306,0.590898473
28,other,male,50-59,some college,1766,0.590898473
28,other,male,50-59,4-year college,821,0.590898473
28,other,male,50-59,post-grad,746,0.590898473
28,other,male,60-69,no hs,1072,0.590898473
28,other,male,60-69,hs,1232,0.590898473
28,other,male,60-69,some college,1146,0.590898473
28,other,male,60-69,4-year college,355,0.590898473
28,other,male,60-69,post-grad,821,0.590898473
28,other,male,70+,no hs,824,0.590898473
28,other,male,70+,hs,1188,0.590898473
28,other,male,70+,some college,925,0.590898473
28,other,male,70+,4-year college,648,0.590898473
28,other,male,70+,post-grad,363,0.590898473
29,white,female,18-29,no hs,27517,0.59818561
29,white,female,18-29,hs,90686,0.59818561
29,white,female,18-29,some college,148195,0.59818561
29,white,female,18-29,4-year college,76593,0.59818561
29,white,female,18-29,post-grad,18005,0.59818561
29,white,female,30-39,no hs,15131,0.59818561
29,white,female,30-39,hs,58653,0.59818561
29,white,female,30-39,some college,100737,0.59818561
29,white,female,30-39,4-year college,79165,0.59818561
29,white,female,30-39,post-grad,51238,0.59818561
29,white,female,40-49,no hs,17407,0.59818561
29,white,female,40-49,hs,61830,0.59818561
29,white,female,40-49,some college,88221,0.59818561
29,white,female,40-49,4-year college,65194,0.59818561
